"sample.depths","sample.ages","Microspheres","Pinus.undiff.","Pinus.subg..Pinus","Pinus.subg..Strobus.undiff.","Pinus.edulis.type","Picea.mariana.type","Picea.glauca.type","Picea.undiff.","Picea.indet.","Abies","Pinaceae..vesiculate..undiff.","Larix.Pseudotsuga","Tsuga.canadensis.type","Arceuthobium","Cupressaceae","Quercus","Castanea","Fagus","Carya","Celtis","cf..Cephalanthus","Juglans.cinerea","Juglans.nigra","Betula","Ostrya.type","Ulmus","Fraxinus.nigra.type","Fraxinus.pennsylvanica.type","Alnus.incana.type","Alnus.viridis.type","Acer.glabrum.type","Acer.negundo","Acer.rubrum","Acer.saccharum.type","Acer.saccharinum.type","Acer.undiff.","Cornus.undiff.","Cornus.sericea.type","Ericaceae","Liquidambar","Salix","Populus.balsamifera.type","Populus.tremuloides.type","Populus.undiff.","Myrica","Vitis","Corylus","Sambucus","Rhus.Toxicodendron","Ribes","Viburnum.rafinesquianum.type","Viburnum.opulus.type","Viburnum.undiff.","Ceanothus","Ephedra.trifurca.type","Ephedra.viridis.type","Morus","Platanus","Prosopis","Prunus.type","Amelanchier.type","Sarcobatus","Elaeagnus","Shepherdia.argentea","Shepherdia.canadensis","Symphoricarpos.type","Tilia","Poaceae.undiff.","Artemisia","Ambrosia.type","Asteraceae.subf..Asteroideae.undiff.","Asteraceae.cf..Cirsium","Asteraceae.subf..Cichorioideae","Allium","Amorpha.type","Heracleum.type","Apiaceae.undiff.","Bidens.type","Iva.annua.type","Iva.xanthifolia.type","Amaranthaceae","Rosaceae.undiff.","Spiraea.type","Sanguisorba","Potentilla.type","Brassica","Brassicaceae.undiff.","Caryophyllaceae","Dalea.candida.type","Dalea.purpurea","Dalea.undiff.","Eriogonum","Euphorbia","Fabaceae.undiff.","Galium","Campanula","Lamiaceae.undiff.","Gentiana.andrewsii.type","Helianthemum.type","Humulus.lupulus","cf..Hypericum","Hydrophyllum","Impatiens","Kochia.type","Liliaceae.undiff.","Linum","Lycopus.type","Melilotus.type","Mertensia","Mentzelia","Acalypha","Calylophus","Gaura","Epilobium","Oenothera","Opuntia","Pediomelum.type","Phlox","Gilia","Pinguicula","Plantago","Polygonum.amphibium","Polygonum.ramosissimum.type","Polygonum.lapathifolium.type","Polygonum.tenue.type","Ranunculus.pensylvanicus.type","Ranunculus.undiff.","Anemone.canadensis.type","Anemone.quinquefolia.type","Anemone.patens","Actaea.type","Thalictrum","Rumex","Salsola","Avena.type","Secale.type","Triticum.type","Cerealia.undiff.","Trifolium.repens.type","Solanaceae","Sphaeralcea","Polygalaceae","Urtica.type","Verbena","Xanthium","Sisyrinchium","Zigadenus","cf..Araceae","Cheilanthes","Diphasiastrum.complanatum.type","Dryopteris.type","Equisetum","cf..Gymnocarpium","Lycopodium.annotinum","Lycopodium.clavatum","Lycopodium.obscurum","Lycopodiella.inundata.type","Lycopodiaceae.undiff.","Pteridium.aquilinum","Selaginella.densa.type","Cyperaceae","Alisma","Eriocaulon","Isoëtes","Lemna","Myriophyllum","Nymphaea","Potamogeton.Triglochin","Ranunculus.aquatilis.type","Ruppia.maritima","Sagittaria","Sparganium.type","Stuckenia","Typha.latifolia","Utricularia","Sphagnum","Hypnum.imponens","Unknown..monolete.","Unknown..trilete.","Indeterminable","Unknown","Engelhardtia","Aquilapollenites","Cupressaceae.type","Unknown..pre.Quaternary.","Cingutriletes","Papillopolis","Sporormiella","Stomata..Picea.glauca.type","Stomata..Picea"
2601.6,8162,353,27,12,2,0,0,0,4.5,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,31,201,38,21.5,0,0,1,1,0,1,0,0,2,57,0,0,0,0,0,0,0,7,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0
2602.5,8170.5,388,46,13,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,33,287,22,17.5,1,0,1,0,0,3,0,0,2,54.5,0,0,0,0,0,1,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.5,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
2603.4,8179,245,40,6.5,1.5,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,3,0,1,0,1,1,5,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0,0,0,0,0,54,169.5,15.5,8,0,1,0,0,0,0,0,0,0,83.5,0,0,0,0,0,0,0,5,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,29,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,5,1,0,0,0,0,0,0,0,0,0
2604.3,8187.7,319,47.5,19.5,6,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,4,0,0,0,0,0,62,156.5,15,17,0,0,2,0,0,1,0,0,1,105,0,0,0,0,0,1,1,1.5,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
2605.2,8196,294,21.5,7,1,0,0,0,3,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5.5,0,0,1,0,0,51,178.5,45,6.5,0,0,0,0,0,1,0,0,0,100,1,0,0,0,0,0,0,3,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25,0,0,0,0,0,0,0,0,1.5,0,0,0,0,0,1,0,0,0,4,1,0,0,0,0,0,0,0,0,0
2606.1,8205,294,31.5,10.5,0,0,0,0,1,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,31,168.5,51,15,0,0,2,0,0,3,0,0,0,108,0,0,0,0,0,0,0,3.5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.5,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
2607,8214,223,12.5,3,1,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,175.5,92,18,0,0,0,0,0,4,0,0,1,88,2,0,0,0,0,0,0,1,3,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.5,0,0,0,0,0,0,0,0,4.5,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0
2607.9,8223,294,19,2,1,0,0,0,1.5,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,0,0,0,0,0,18,138.5,142,14,0,0,2,0,0,2,0,0,3,54.5,0,0,0,0,0,0,0,6.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.5,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2.5,1,0,0,0,0,0,0,0,0,0
2608.8,8231.2,211,29.5,5,3,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,7,2,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,18,190,129.5,11,0,0,4,0,0,5,0,0,0,48.5,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
2609.7,8240,314,29.5,22,1,0,0,0,1,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,2,1,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,3,0,0,0,0,0,24,245,122,27,0,0,2,0,0,2,0,1,1,74.5,1,0,0,0,0,0,0,3,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,1,0,0,0,0,0,0,0,0,0
2610.6,8249,250,23.5,6.5,0,0,0,0,0.5,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,37,166,78.5,15,0,0,1,1,0,0,0,0,0,72,0,0,0,0,0,1,0,12,2,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,1.5,0,0,0,0,0,0,0,3,1,14,2,0,1,0,0,0,0,0,0,0
2611.5,8258,323,46.5,5,0,0,0,0,1,0,0.5,0,0,0,0,3,0.5,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,0,0,0,0,0,36,167,63,23.5,0,1,3,0,0,6,0,0,1,56,0,0,0,0,0,0,5,2,7.5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,1,11,0,0,0,0,0,0,0,0,0,0
2612.4,8267,344,27.5,5,2,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,25,189,45,31,0,1,0,0,0,5,0,0,0,45.5,1,0,0,0,0,0,1,10.5,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24.5,0,0,0,0,0,0,0,0,11.5,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0
2613,8273,352,38,8,2,0,0,0,2.5,0,1,0,0,0,0,7,0,0,0,0,0,0,0,0,1,0,0,0,0,3,5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,44,174,44,27.5,0,0,3,0,0,2,0,0,0,73,0,0,0,0,0,0,0,8,14,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,45.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,22,1,0,1,0,1,0,0,0,0,0
2613.5,8278,424,38,12.5,1,0,0,0,2.5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,1,3.5,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,164.5,68.5,37,0,0,0,0,0,7,0,0,1,78,0,0,0,0,0,2,0,14.5,13,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.5,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,1,1,18,0,1,0,0,0,0,0,0,0,0
2614.5,8288,305,56,19,3,0,0,0,3,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,3,1,1,0,0,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4.5,0,0,0,0,0,48,202.5,45,25,0,0,2,0,0,1,0,0,1,73.5,0,0,0,0,0,0,1.5,2.5,3.5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.5,0,0,0,0,0,0,0,0,5.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2616.1,8305,373,52,13,2,0,0,0,5,0,0.5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,6,0,0,1,0,0,60,148,46.5,14,0,0,0,0,0,4,0,0,0,88,1,0,0,0,0,0,1,2,10,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,30,0,0,0,0,1,0,0,0,2.5,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
2617.9,8323,197,20.5,11,0,0,0,0,2.5,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,28,192.5,76.5,14,0,0,1,0,0,7,0,0,0,49.5,0,0,0,0,0,0,0,3,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
2619,8334,277,20.5,20.5,2,0,0,0,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,2,1,0,0,1,3,0,2,0,0,0,0,0,0,0,0,5,1,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,32,176.5,112.5,30,0,1,3,0,0,5,0,0,0,65.5,0,0,0,0,0,0,2,5,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0
2619.8,8342,237,18,4.5,1.5,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,3,2,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0,1,0,0,0,21,136.5,148.5,10.5,0,0,4,0,0,3,0,0,0,71,0,0,0,0,0,0,0,4,4,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.5,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0
2620.5,8349.5,330,30,7.5,0,1,0,0,1.5,0,0.5,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,38,139,124.5,19,1,0,1,1,0,4,0,0,0,73,2,0,0,0,0,0,1,4.5,5,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,45,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0
2621,8355,241,26,4,1,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,22,212,90.5,9.5,0,0,0,0,0,2,0,0,0,66,0,0,0,0,0,0,1,4,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0.5,0,1,0,0,0,0,0,1,1,10,1,0,0,0,0,0,0,0,0,0
2622,8365,146,16.5,6,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,20,234.5,67,16,0,0,0,0,0,1,0,0,1,54,1,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
2622.8,8373,262,29.5,6,2,0,0,0,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,5,0,1,0,0,2,3,0,2,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,1,0,0,35,210,48,8,0,0,2,0,0,2,0,0,2,62,0,0,0,0,0,0,0,1.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,1,3,0,1,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
2624,8386,213,20.5,6,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,123,135.5,25.5,11,0,0,1,0,0,3,0,0,0,65.5,1,0,0,0,0,1,1,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,35.5,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0
2625.2,8398,244,45,9,0,0,0,0,3,0,1,0,0,0,0,0,7,0,0,0,0,0,0,0,3,0,1,0,0,4.5,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,66,108,21,12,0,0,2,0,0,4,0,0,0,139.5,0,0,0,0,0,0,1,1,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,32.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
2626.3,8409,167,33.5,6,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,93,101,38,8,0,0,1,0,0,6,0,1,0,108.5,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0
2627.5,8421.5,155,40.5,9.5,2,0,0,0,0.5,0,1,0,0,0,0,1,4,0,0,0,0,0,0,0,1,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,43,122.5,51,20,0,0,1,0,0,4,0,0,1,93.5,2,0,0,0,0,0,1,3,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
2628.2,8429,223,28,8.5,1,0,0,0,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,31,156.5,97.5,21,0,0,1,0,0,3,0,0,1,95,0,0,0,0,0,0,0,7.5,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,13,0,0,0,0,0,0,0,0,0,0
2629.7,8444,150,25,10.5,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,15,151.5,94.5,10,0,0,0,0,0,3,0,0,3,107,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
